transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score
3921,428,238.1342266365751,Online,Grocery,US,10,0.2282005432848355,0.2869512514266538
3198,205,60.27270959643168,ATM,Food,TR,19,0.04788708998471525,0.1867168773330975
3558,769,98.57096241944635,POS,Clothing,US,12,0.17882911992197453,0.2914443743161346
6786,605,99.73661116737576,ATM,Electronics,TR,21,0.28750482099167235,0.18867838217329086
3989,246,150.68335429334186,ATM,Travel,US,6,0.13880090115934907,0.18784706990340325
9982,802,10.0,ATM,Food,FR,4,0.990695400152204,0.8981764777243939
582,38,117.98245789410579,POS,Electronics,UK,21,0.20822695389948365,0.03358890652816555
6897,304,137.1681780753457,ATM,Clothing,FR,18,0.23885002183275228,0.27248221795036764
8947,14,121.13057866570631,Online,Travel,TR,18,0.2329353550365007,0.09310340790490951
1773,919,1.0,ATM,Food,DE,8,0.0189770094041207,0.1857748095324548
7516,239,54.45409682264816,ATM,Clothing,DE,9,0.00113734460172904,0.2521111218263446
3896,901,121.41637070847115,Online,Electronics,US,10,0.22110561342540844,0.057686494411042684
473,558,149.38675505126542,ATM,Grocery,TR,21,0.1297513987820118,0.10577505452136234
6488,70,105.2184390934709,QR,Grocery,US,20,0.19534646587184432,0.26655584969683654
9050,802,90.66760311292055,POS,Electronics,TR,17,0.1956734308098919,0.28038611159952426
9441,949,94.22585518041843,ATM,Food,DE,19,0.05720171614538093,0.18647907197474267
6341,296,101.54365921021264,Online,Food,US,22,0.1717739117550376,0.03970663569448208
8398,519,17.69018498106459,ATM,Electronics,UK,18,0.2174141510646325,0.018024124783561125
6248,6,155.0869824772297,QR,Food,DE,16,0.07351464536526342,0.1313993476445032
6105,83,118.75950084711465,POS,Grocery,US,18,0.15640057370618957,0.03520539053174336
1521,750,44.15670140335275,QR,Travel,US,15,0.12253632481766326,0.08270563345133966
4697,912,114.48267604501501,Online,Clothing,UK,15,0.08249401703322026,0.06687189784836556
2250,383,121.74685270890383,QR,Travel,FR,12,0.09572572953604082,0.03203534300769412
9434,758,64.19157417633119,Online,Travel,FR,11,0.17171289500167955,0.15527387510757973
1469,764,108.46227024094823,POS,Clothing,US,16,0.03786275895971721,0.1629679944658265
2441,725,143.41058091927778,ATM,Electronics,US,20,0.01168292961755999,0.2461025408404013
6471,351,138.9286448638925,ATM,Grocery,US,17,0.14293867311261124,0.2518160674574124
6368,928,65.2239642446777,Online,Electronics,TR,13,0.16728036218925732,0.061326107059095365
9101,698,79.27269428561065,POS,Clothing,DE,23,0.03964688576342824,0.10393836012567631
9060,782,92.17518047141547,QR,Electronics,UK,12,0.12316057693514858,0.16927546489749357
7524,374,109.48236985059941,Online,Electronics,DE,8,0.2656749745710141,0.062249044597120926
4328,341,127.77230911014647,QR,Clothing,TR,19,0.035847673104608443,0.22343478214832316
2990,186,118.00956390508031,Online,Electronics,FR,14,0.13461713482440282,0.18301835313882522
9932,473,2186.58474238048,QR,Food,NG,0,0.855395954287895,0.8001883300975102
6048,122,52.83786186781111,QR,Electronics,UK,21,0.2698286949358386,0.13323718793091122
5569,423,1.0,ATM,Travel,UK,6,0.12389852683195615,0.0806726482447105
1382,661,62.0759200437595,ATM,Electronics,TR,8,0.056579564058189376,0.23008972163035077
3775,562,220.919561012725,QR,Travel,DE,13,0.2894061171412743,0.288444368264179
2989,833,104.72034767020801,ATM,Travel,US,11,0.07284282395459057,0.1722686876860195
6193,494,13.504715128660365,QR,Grocery,TR,11,0.1756078907172646,0.22398832981138941
7931,665,1.0,POS,Clothing,UK,19,0.03801878977020579,0.17241634000019024
2992,137,206.78437047066862,ATM,Clothing,DE,22,0.16302116177780754,0.04639200235267512
5959,350,130.58713033322022,QR,Grocery,FR,9,0.05630856848490253,0.06349963149138405
7269,977,113.21809639790914,POS,Clothing,TR,10,0.035444867399287615,0.12937221039257107
1729,263,55.352901593516904,POS,Clothing,FR,12,0.016188197412397864,0.12820317779775248
3262,325,121.89114392551434,Online,Travel,US,15,0.28260578629593974,0.20453899122645672
9612,854,1220.17369540161,Online,Travel,TR,18,0.7825292535924672,0.8369106354642233
4640,638,32.824963508774005,POS,Travel,FR,21,0.1747984303338166,0.12588894449092483
2036,423,104.36643519608245,Online,Clothing,TR,7,0.08814522653372323,0.14499304434943117
8100,42,1.2552484465300182,Online,Grocery,US,10,0.16669186941993658,0.12078862805514486
3327,522,79.12269668727062,POS,Travel,DE,17,0.22079480646081848,0.13257353262700783
9636,451,22.168429062989272,QR,Food,UK,4,0.8903044934000894,0.8981834772298527
7580,548,119.12704102475338,QR,Food,US,17,0.012955526069674895,0.0805524443685727
2471,987,81.80442180862607,QR,Travel,US,10,0.24525618798486468,0.2267467676998851
8899,220,149.05695767858424,Online,Electronics,FR,21,0.07670348756645287,0.002225961442949509
1316,318,154.8271397987607,QR,Travel,TR,20,0.23395596989688333,0.25415881939050533
8452,324,88.54716389291552,Online,Clothing,TR,15,0.25973221211121733,0.0835358332887058
3557,270,89.76217204599229,Online,Clothing,UK,6,0.058686913317403507,0.10741815606000689
7947,412,109.32709106013122,QR,Food,FR,23,0.14983396820867087,0.28115623823542574
4818,727,81.33630710023229,Online,Travel,FR,22,0.059876533111346206,0.16839207282598836
5892,288,72.31562420379484,ATM,Electronics,DE,12,0.17541324218438079,0.0005672056556953242
7946,339,116.79676956982294,QR,Grocery,US,13,0.04860518399953312,0.10147040295103385
5493,155,63.27330908259843,Online,Electronics,US,19,0.279940685806205,0.05888713798336532
1299,302,109.97536632194442,ATM,Grocery,US,7,0.04097559680012553,0.1174580097550536
2149,5,11.986874970999551,Online,Clothing,FR,15,0.22637313001335327,0.1812764249350012
806,885,45.488245990712464,QR,Clothing,US,16,0.18447444084785108,0.2302981466374696
8048,169,190.90794183378938,ATM,Travel,US,21,0.07609368826925549,0.05815497451834767
2843,75,132.00624378208107,Online,Electronics,UK,17,0.1263681705951535,0.24111041969467026
6755,355,123.53924871976218,POS,Travel,DE,11,0.051284376876559734,0.1740334960210648
1427,448,90.29101313685678,Online,Grocery,US,16,0.009001939730017283,0.10233259741093272
4965,761,28.513467188199613,Online,Travel,US,6,0.2221132280192643,0.2433570359949644
2753,979,106.46838355054062,POS,Travel,TR,8,0.12419460215174347,0.27113896108491
5448,68,140.2913605212387,QR,Grocery,TR,11,0.17693938532669748,0.053376049519598776
94,183,94.04569282519702,QR,Clothing,DE,10,0.062397352588323504,0.12081666182405931
8130,791,139.92385052226234,POS,Grocery,TR,11,0.0010786324749034514,0.07223717161461697
973,564,34.964911512292815,QR,Food,TR,7,0.19118288394512464,0.1154876339756403
5940,492,171.43212720072776,ATM,Grocery,US,10,0.17865791854530158,0.26457783196631685
5259,772,117.12067903841617,Online,Grocery,UK,15,0.20131492387475963,0.13433256782060057
6716,944,101.80330301911617,ATM,Food,TR,17,0.050869591371805876,0.21937241307872218
3636,34,97.32073123405696,POS,Electronics,FR,9,0.10718207098026317,0.2706210863095817
2579,654,141.2591862276684,ATM,Clothing,US,21,0.062178784480923455,0.09955471198083574
5471,377,122.57442412374732,QR,Clothing,FR,21,0.26763160170759337,0.24764342083603208
3570,421,55.337525124080116,POS,Grocery,US,23,0.19630729260543645,0.19577442427830302
3075,236,119.89624233576666,Online,Electronics,UK,6,0.09198573428794683,0.054583330838224954
5318,757,28.519266304026942,POS,Travel,UK,8,0.04144619238838776,0.016187715296545856
8418,889,127.20074691532065,ATM,Travel,US,20,0.15787069594471811,0.1774551109189906
4215,316,96.0553889042502,Online,Grocery,US,18,0.2915111773496739,0.16562956538444099
8675,957,165.73318654876886,ATM,Food,UK,22,0.1122110628199586,0.2221925891823978
6983,287,84.52644626502801,QR,Clothing,TR,11,0.04716754659188873,0.15914641610227334
6991,648,78.44649295288353,POS,Clothing,FR,18,0.12631282287588616,0.24379418615067983
951,882,95.74778304809882,POS,Travel,FR,17,0.18457885286638992,0.15659170960540844
3315,751,168.55705236710452,POS,Travel,UK,15,0.04507178306467471,0.1849447922879802
8733,949,25.36049396856947,Online,Electronics,US,20,0.10912298378213071,0.16236611548676666
9232,542,123.99141857597446,Online,Travel,FR,13,0.17788552609107233,0.153675279714843
9544,833,378.03237105431026,QR,Electronics,DE,10,0.8859479785872104,0.9725722188142728
3612,661,118.9441893901418,ATM,Travel,US,10,0.29355850365086594,0.26556326002937336
92,473,105.05167439913981,Online,Clothing,DE,12,0.12658174761504984,0.2770249726874853
1866,720,71.35887382097796,QR,Clothing,UK,15,0.21710081783353202,0.15965177484868417
6287,108,73.14202687596685,QR,Electronics,FR,9,0.23425895659007273,0.0385251701182547
331,848,28.352545819145618,Online,Travel,UK,19,0.09172017733759537,0.014629695928685793
5662,397,163.9033052382714,QR,Grocery,FR,16,0.205501369153046,0.07003161878747481
1960,809,51.13811556426196,ATM,Electronics,US,21,0.07956011637565527,0.008527843582708227
5728,782,112.58253328398197,POS,Grocery,UK,16,0.2944994111232003,0.11747330817071351
6879,497,52.36733853002644,POS,Grocery,TR,20,0.18206941310360475,0.17975303276967725
225,631,148.46152938059873,ATM,Electronics,FR,11,0.17471889861022805,0.0777362927190136
2349,246,116.0127390644077,ATM,Clothing,DE,7,0.13337376656220748,0.2597534993350318
7138,817,178.67714600248587,ATM,Clothing,DE,20,0.024112206617571307,0.12489594928722106
7968,729,59.197899950567454,QR,Travel,US,7,0.17142383229548744,0.09231420927419533
296,803,56.55769608407848,QR,Grocery,TR,10,0.2552438958146183,0.20831144521434364
6684,128,143.10556895168673,Online,Electronics,UK,14,0.10358415016030516,0.07052279300033214
437,799,113.33498947510361,POS,Grocery,US,13,0.20920537548085336,0.15769347299831432
7623,926,143.72481641991143,QR,Clothing,TR,8,0.1558507739562977,0.1614140261096351
772,84,125.70240703432339,Online,Travel,DE,6,0.2940831260531665,0.09419548204272078
9158,676,80.66477293622782,Online,Food,TR,8,0.061930088765008884,0.21746749892298373
7724,866,86.34754587424213,ATM,Food,DE,16,0.22485325560741362,0.2209808645448064
5002,555,56.437709409274476,POS,Travel,UK,8,0.07340539317402031,0.06398610009715981
4739,692,114.28700806382959,ATM,Electronics,TR,15,0.08080071375530172,0.058216890649230454
8537,949,152.43203545603217,ATM,Grocery,FR,23,0.24895526317531738,0.010478998056636601
7368,126,112.72662948938192,ATM,Clothing,UK,7,0.19200820074179803,0.2180393808499058
6631,934,53.67947677030905,ATM,Clothing,FR,23,0.14340945610544012,0.1802890457811108
4544,197,15.414908870250272,ATM,Food,US,12,0.1023044955732333,0.23561696440477736
8072,770,86.59961287473214,POS,Clothing,US,21,0.25170925376009046,0.053930943793662346
7397,595,158.73988466908153,POS,Travel,DE,12,0.005468392977540626,0.07741239883451206
9848,216,10.0,ATM,Electronics,US,4,0.7518448903408574,0.9674578342314497
4131,438,80.66829011428457,POS,Grocery,FR,16,0.027371301827381476,0.17246295315333898
3406,347,123.95895797057472,ATM,Grocery,FR,17,0.26592796198531915,0.09522255707268666
3975,190,72.98141898674955,QR,Electronics,UK,20,0.07182127592153165,0.18001312330276803
562,353,36.6551643536703,QR,Food,TR,19,0.2644001432201784,0.12201944278448718
9521,369,2920.3608661926996,ATM,Grocery,TR,15,0.9073790991287198,0.852179866755458
4755,665,110.90621848405016,ATM,Grocery,DE,22,0.020953854259394233,0.22739228848321683
2850,473,152.70635041548096,ATM,Grocery,FR,13,0.2410529542856723,0.22977701104150808
3742,536,77.80882601543341,QR,Food,DE,22,0.024787070038438896,0.15256318906028601
7197,289,163.98242173359972,ATM,Clothing,UK,6,0.09467823175255007,0.276710724149963
2733,834,139.4442103774321,ATM,Travel,UK,12,0.2644984716525669,0.07310665999914435
8085,421,111.32960630889991,Online,Grocery,US,20,0.17094864053365041,0.03542317250217303
2102,707,80.78373865706138,POS,Clothing,TR,8,0.07635188838490063,0.26195101759966666
2536,563,36.690449019358695,QR,Electronics,TR,15,0.29268420392384464,0.17739280092264006
6659,33,83.78389795449021,QR,Clothing,TR,19,0.008432802662255712,0.0013635221524785578
3364,45,88.44486746654232,QR,Travel,DE,9,0.025600237493480827,0.1942051319420316
5229,196,47.098237057092774,POS,Travel,US,22,0.2183413844811433,0.19666374051426788
1387,637,104.942972250551,QR,Grocery,US,17,0.2753052389818063,0.15304151893353538
6485,161,51.883461627745795,QR,Food,UK,10,0.23439275743435847,0.13524964101474715
6399,61,80.2438035859656,POS,Food,UK,14,0.18885618382276984,0.1513389289455618
3499,38,36.489537830652665,POS,Grocery,TR,15,0.15069501668941768,0.17138899912670102
4357,104,107.29090490106447,POS,Clothing,TR,7,0.07221632113215957,0.10434938608089295
1578,931,199.07621335413347,ATM,Travel,DE,17,0.055075541983515296,0.015939612305778915
5979,410,144.32544010377626,ATM,Travel,US,21,0.002238046411472372,0.2785714513546932
6288,371,138.98864052015634,ATM,Grocery,DE,15,0.10137386303797523,0.17164005492519893
7759,593,18.54533556846735,Online,Travel,TR,23,0.010871914741877885,0.10297223597986695
5851,711,33.16120608623763,Online,Travel,FR,7,0.2932279299817454,0.25518562728423033
4980,525,82.10165556233011,POS,Travel,DE,21,0.29682390586224006,0.2566004186388997
4392,707,78.94848270687525,POS,Food,FR,13,0.03879920122732988,0.05454188491896856
1443,831,168.88037235871525,QR,Clothing,US,19,0.1295610419039384,0.17264702208330276
1187,298,185.46035771764815,QR,Grocery,FR,13,0.12734578410905267,0.08668136425247926
75,572,80.95934839271405,QR,Clothing,FR,23,0.10842124475167365,0.20745726418995925
4200,738,73.03071364592498,ATM,Electronics,TR,20,0.28668587258882805,0.08030940038238489
9690,877,10.0,QR,Food,NG,12,0.8345840555275316,0.9428675537424811
4383,78,87.40425335644213,QR,Clothing,UK,15,0.1209532104573829,0.08832921164236349
299,27,122.66272506428855,POS,Food,TR,14,0.07439951087196026,0.25744948906454873
9219,624,91.24341221803282,POS,Grocery,TR,9,0.27169565901659737,0.23973911771909778
4266,476,20.581537587470876,QR,Clothing,FR,10,0.21992247148356403,0.2953159385269085
1310,311,37.09900443668314,POS,Grocery,UK,17,0.14407733222214694,0.0728955899796439
5464,845,139.48855143183533,POS,Electronics,US,10,0.14421659052675034,0.13320651775880749
3787,859,115.09003785054898,ATM,Food,FR,17,0.023362507855917924,0.179808938828088
9299,639,121.71812449197832,QR,Electronics,FR,10,0.2592595261210352,0.15450626784254787
9153,870,134.09769406549108,POS,Clothing,UK,14,0.03662542061436573,0.280543558148496
529,667,20.81960327899013,ATM,Clothing,UK,21,0.21811726331965467,0.022891166581434762
6742,913,117.49659973722211,POS,Food,FR,18,0.03957930627395396,0.09638318528667919
2191,896,87.54303768802193,QR,Grocery,TR,7,0.0006009942603686369,0.10910649607348401
208,82,72.35520331531437,Online,Electronics,UK,10,0.2601577214330186,0.2463115126562231
2011,793,81.6322095615876,ATM,Grocery,DE,6,0.17342745858971545,0.207243843868617
851,488,13.545041128397472,QR,Food,TR,12,0.2063714295228554,0.2849636319474283
9495,463,198.65623328932696,ATM,Electronics,DE,19,0.2962563181238485,0.0038541851206538077
8264,544,169.538158601674,Online,Clothing,US,17,0.0036370687804414214,0.2433822772380717
2071,974,1.0,ATM,Clothing,FR,12,0.13346631649251453,0.02857713919791259
1586,829,126.58327979692974,POS,Clothing,TR,11,0.20940913688860904,0.2075059094806581
506,589,159.7988231241852,ATM,Grocery,US,20,0.09782341917152046,0.05229928873546513
581,426,64.70604929698925,ATM,Food,FR,9,0.1812885852951194,0.05827516233048739
